Order_ID,Order_Date,Customer_ID,Product_Name,GeographyKey,Sales,Quantity,Discount,Profit
EU-2020-117924,2024-02-02,CUST-011,Sticky Notes,Central|Texas|Philadelphia,6199.49,6,0.05,759.44
CA-2024-117925,2022-01-06,CUST-022,Ring Binder,East|Massachusetts|Boston,570.72,1,0.2,39.95
EU-2023-117926,2023-06-28,CUST-006,Legal Pads,North|Minnesota|Miami,1862.04,6,0.0,260.69
EU-2022-117927,2023-09-22,CUST-018,Sketchbook,West|Oregon|Cleveland,5379.91,8,0.1,564.89
CA-2021-117928,2024-11-16,CUST-018,Ikea Bookcase,Central|Illinois|New York,4069.03,5,0.15,600.18
CA-2020-117929,2022-03-04,CUST-003,Executive Chair,Central|Michigan|Indianapolis,2294.04,3,0.0,458.81
EU-2024-117930,2021-09-02,CUST-016,Inkjet Printer,East|New York|Houston,13.51,1,0.0,3.78
US-2023-117931,2022-10-15,CUST-027,Markers,Central|Texas|Chicago,4759.66,5,0.15,416.47
CA-2022-117932,2022-02-16,CUST-022,Wireless Mouse,East|New York|Madison,6021.35,7,0.1,1475.23
EU-2021-117933,2023-07-22,CUST-008,Plastic Binder,North|Wisconsin|Madison,1717.89,5,0.15,150.32
US-2020-117934,2023-07-07,CUST-004,Executive Chair,West|California|Houston,6474.21,8,0.15,954.95
CA-2024-117935,2022-12-24,CUST-024,Glass Bookcase,South|Georgia|Houston,4934.7,5,0.1,814.23
US-2023-117936,2024-06-03,CUST-007,Sketchbook,Central|Michigan|Los Angeles,470.08,8,0.2,32.91
EU-2022-117937,2021-11-28,CUST-017,Ikea Bookcase,Central|Illinois|Columbus,2436.95,5,0.15,359.45
US-2021-117938,2023-10-30,CUST-030,Storage Shelves,South|North Carolina|Atlanta,619.51,1,0.1,102.22
US-2020-117939,2023-02-18,CUST-021,Conference Table,South|Virginia|Seattle,1095.96,3,0.1,180.83
US-2024-117940,2023-09-26,CUST-012,Plastic Binder,West|Oregon|Minneapolis,6953.44,8,0.0,973.48
CA-2023-117941,2023-07-01,CUST-005,Markers,Central|Michigan|Miami,5338.62,7,0.1,560.56
EU-2022-117942,2022-03-17,CUST-024,Conference Table,East|Pennsylvania|Portland,2897.04,8,0.0,579.41
CA-2021-117943,2022-05-27,CUST-021,Filing Cabinet,East|Massachusetts|Atlanta,5264.29,6,0.05,960.73
EU-2020-117944,2021-03-13,CUST-011,Metal Cabinet,North|Minnesota|Atlanta,1256.66,2,0.15,185.36
US-2024-117945,2024-03-21,CUST-004,Conference Table,East|Massachusetts|Denver,1645.0,2,0.05,300.21
CA-2023-117946,2021-03-15,CUST-018,Inkjet Printer,South|North Carolina|Atlanta,2815.48,3,0.1,689.79
US-2022-117947,2024-11-04,CUST-027,HD Webcam,West|Oregon|Miami,503.31,4,0.05,132.12
EU-2021-117948,2022-01-30,CUST-005,Sticky Notes,West|Washington|Dallas,312.8,5,0.0,43.79
EU-2020-117949,2024-11-13,CUST-011,Noise Cancelling Headset,North|Indiana|Orlando,3316.86,8,0.2,696.54
US-2024-117950,2021-03-17,CUST-019,Server Rack,South|North Carolina|Boston,217.26,1,0.2,45.62
CA-2023-117951,2024-02-07,CUST-025,Folding Table,West|Washington|Portland,2933.05,3,0.05,535.28
US-2022-117952,2024-02-14,CUST-029,Label Holder,North|Wisconsin|San Francisco,1681.78,2,0.0,235.45
CA-2021-117953,2022-06-13,CUST-026,Conference Table,East|New York|Columbus,5550.19,8,0.1,915.78
EU-2020-117954,2022-09-10,CUST-018,Conference Table,North|Minnesota|Portland,1761.09,3,0.0,352.22
EU-2024-117955,2024-10-09,CUST-013,Inkjet Printer,South|Georgia|New York,929.86,1,0.2,195.27
CA-2023-117956,2023-09-04,CUST-015,Desktop PC,North|Minnesota|Chicago,153.91,1,0.05,40.4
US-2022-117957,2024-03-03,CUST-012,Laptop Table,South|Georgia|Atlanta,324.49,1,0.15,47.86
CA-2021-117958,2021-12-11,CUST-005,Wireless Mouse,North|Wisconsin|Cleveland,5453.61,8,0.05,1431.57
CA-2020-117959,2021-05-20,CUST-030,Wooden Bookcase,West|Oregon|Dallas,1790.35,6,0.2,232.75
US-2024-117960,2021-05-08,CUST-012,Samsung Galaxy S22,South|Georgia|Dallas,3561.16,5,0.2,747.84
CA-2023-117961,2021-11-14,CUST-010,Canvas Pack,East|Massachusetts|Atlanta,2355.8,4,0.1,247.36
CA-2022-117962,2022-12-26,CUST-016,Legal Pads,North|Minnesota|Denver,6604.82,6,0.05,809.09
CA-2021-117963,2021-07-05,CUST-026,Ring Binder,West|Washington|Portland,526.35,3,0.0,73.69
CA-2020-117964,2022-05-04,CUST-023,Executive Chair,Central|Illinois|New York,4678.67,7,0.05,853.86
CA-2024-117965,2021-04-17,CUST-003,Glass Bookcase,South|North Carolina|Miami,2350.68,5,0.2,305.59
CA-2023-117966,2024-07-01,CUST-003,Modular Shelving,West|Oregon|Indianapolis,779.28,8,0.0,155.86
CA-2022-117967,2023-12-21,CUST-009,Metal Cabinet,Central|Ohio|Cleveland,612.85,1,0.0,122.57
US-2021-117968,2023-06-03,CUST-022,Samsung Galaxy S22,West|Washington|Miami,4967.94,6,0.0,1391.02
EU-2020-117969,2021-11-29,CUST-001,Laptop Stand,Central|Michigan|Los Angeles,243.45,1,0.2,51.12
EU-2024-117970,2024-06-12,CUST-003,Desktop PC,North|Colorado|New York,3853.93,6,0.1,944.21
CA-2023-117971,2023-07-29,CUST-025,Colored Pencils,East|New Jersey|Philadelphia,3670.95,7,0.1,385.45
US-2022-117972,2021-09-27,CUST-001,Notebooks,Central|Texas|Indianapolis,5478.54,8,0.05,671.12
EU-2021-117973,2021-10-03,CUST-018,Executive Chair,East|Pennsylvania|New York,1372.16,3,0.15,202.39
US-2020-117974,2024-12-09,CUST-005,Desk Phone,East|New York|Madison,3171.01,5,0.1,776.9
CA-2024-117975,2021-03-26,CUST-001,HD Webcam,South|Georgia|Denver,3240.64,8,0.2,680.53
CA-2023-117976,2021-06-17,CUST-021,Wooden Bookcase,East|New York|Indianapolis,360.48,4,0.0,72.1
EU-2022-117977,2022-11-11,CUST-023,Noise Cancelling Headset,Central|Michigan|Dallas,2473.22,4,0.2,519.38
US-2021-117978,2023-07-04,CUST-019,Glass Bookcase,North|Wisconsin|Dallas,3875.83,6,0.05,707.34
EU-2020-117979,2021-07-09,CUST-018,Ring Binder,South|Georgia|Chicago,286.14,4,0.15,25.04
US-2024-117980,2022-01-22,CUST-008,Folder Labels,West|Washington|Los Angeles,35.38,1,0.2,2.48
CA-2023-117981,2021-01-08,CUST-029,Samsung Galaxy S22,East|Massachusetts|Las Vegas,4421.93,7,0.2,928.61
EU-2022-117982,2023-10-08,CUST-012,Printer Paper,North|Indiana|Minneapolis,314.0,1,0.15,27.48
US-2021-117983,2023-01-11,CUST-001,Canvas Pack,East|Pennsylvania|Portland,308.41,4,0.15,26.99
US-2020-117984,2024-10-29,CUST-013,Laptop Stand,East|New Jersey|Orlando,7138.94,8,0.1,1749.04
CA-2024-117985,2021-10-13,CUST-019,Storage Shelves,North|Wisconsin|Philadelphia,367.58,1,0.15,54.22
EU-2023-117986,2024-11-08,CUST-013,Laptop Table,East|New Jersey|Miami,6370.13,7,0.15,939.59
EU-2022-117987,2022-04-06,CUST-001,Colored Pencils,West|Nevada|Los Angeles,733.49,1,0.05,89.85
EU-2021-117988,2023-07-08,CUST-020,Storage Shelves,North|Wisconsin|Atlanta,4049.73,5,0.1,668.21
EU-2020-117989,2024-07-22,CUST-028,Acco Binder,Central|Texas|Chicago,7638.99,7,0.05,935.78
EU-2024-117990,2021-04-21,CUST-013,Gaming Chair,Central|Illinois|Madison,1665.16,7,0.05,303.89
US-2023-117991,2024-01-07,CUST-027,Shipping Labels,East|New York|Atlanta,2593.1,6,0.2,181.52
EU-2022-117992,2022-12-23,CUST-006,Presentation Binder,East|Pennsylvania|Indianapolis,1249.81,2,0.1,131.23
EU-2021-117993,2022-09-27,CUST-004,Desktop PC,Central|Ohio|Cleveland,1122.2,5,0.0,314.22
US-2020-117994,2024-10-23,CUST-017,Conference Table,Central|Texas|Miami,1758.51,6,0.05,320.93
EU-2024-117995,2024-05-12,CUST-004,Legal Pads,Central|Michigan|Miami,3863.74,5,0.05,473.31
CA-2023-117996,2023-04-04,CUST-011,Conference Table,South|North Carolina|Las Vegas,811.38,1,0.15,119.68
EU-2022-117997,2021-12-01,CUST-028,Desk Phone,West|California|New York,3926.84,4,0.05,1030.8
EU-2021-117998,2022-12-20,CUST-008,Filing Cabinet,West|Nevada|San Francisco,312.87,1,0.1,51.62
US-2020-117999,2022-01-27,CUST-015,Sticky Notes,East|Massachusetts|Atlanta,5510.28,5,0.05,675.01
CA-2024-118000,2024-10-01,CUST-008,Presentation Binder,East|Pennsylvania|Columbus,3608.25,5,0.0,505.16
EU-2023-118001,2023-08-25,CUST-009,Samsung Galaxy S22,East|New Jersey|Indianapolis,3642.77,4,0.1,892.48
EU-2022-118002,2024-02-16,CUST-013,Executive Chair,West|California|Philadelphia,5704.74,7,0.15,841.45
EU-2021-118003,2023-12-18,CUST-018,Storage Shelves,South|North Carolina|Denver,4192.56,5,0.2,545.03
CA-2020-118004,2024-08-12,CUST-016,Ikea Bookcase,South|Georgia|Philadelphia,910.65,1,0.2,118.38
EU-2024-118005,2024-07-27,CUST-007,Laser Printer,East|Pennsylvania|Portland,2101.27,2,0.05,551.58
EU-2023-118006,2021-06-05,CUST-028,Laptop Stand,North|Wisconsin|Columbus,3188.38,8,0.15,725.36
EU-2022-118007,2022-04-22,CUST-020,Acco Binder,East|New York|Miami,6302.52,7,0.2,441.18
EU-2021-118008,2023-06-22,CUST-021,Presentation Binder,North|Colorado|Indianapolis,3246.89,6,0.05,397.74
CA-2020-118009,2023-03-30,CUST-030,Canvas Pack,South|North Carolina|Philadelphia,7924.03,8,0.1,832.02
CA-2024-118010,2021-06-06,CUST-012,Notebooks,Central|Texas|Cleveland,344.01,1,0.15,30.1
EU-2023-118011,2024-09-09,CUST-027,Ikea Bookcase,South|North Carolina|Philadelphia,754.34,3,0.15,111.27
CA-2022-118012,2024-03-30,CUST-029,Executive Chair,Central|Ohio|Houston,4206.78,8,0.2,546.88
EU-2021-118013,2024-06-17,CUST-005,Canvas Pack,North|Wisconsin|Boston,3016.91,4,0.1,316.78
CA-2020-118014,2021-03-08,CUST-030,Laptop Table,Central|Texas|Indianapolis,1135.62,3,0.15,167.5
EU-2024-118015,2023-11-05,CUST-004,Gaming Chair,Central|Michigan|Denver,2771.79,3,0.1,457.35
EU-2023-118016,2023-09-29,CUST-009,Ring Binder,East|Massachusetts|Indianapolis,1449.43,4,0.1,152.19
US-2022-118017,2023-12-21,CUST-026,Office Desk,North|Indiana|Philadelphia,3078.88,5,0.2,400.25
CA-2021-118018,2021-11-08,CUST-026,Laser Printer,West|Nevada|Miami,69.7,2,0.2,14.64
CA-2020-118019,2022-12-18,CUST-018,Shipping Labels,South|Virginia|Seattle,235.35,2,0.05,28.83
US-2024-118020,2024-05-01,CUST-021,Folder Labels,South|Georgia|San Francisco,175.96,7,0.05,21.56
CA-2023-118021,2023-04-30,CUST-003,Acco Binder,South|Virginia|Denver,705.79,7,0.1,74.11
US-2022-118022,2022-02-14,CUST-015,Folding Table,East|New York|Cleveland,7579.58,8,0.2,985.35
US-2021-118023,2021-05-20,CUST-007,Shipping Labels,East|New Jersey|Orlando,670.7,1,0.2,46.95
EU-2020-118024,2024-03-12,CUST-016,iPhone 13,West|California|Las Vegas,1437.24,8,0.05,377.28
CA-2024-118025,2024-05-02,CUST-026,Desktop PC,Central|Texas|New York,7356.44,7,0.0,2059.8
EU-2023-118026,2024-09-29,CUST-023,Plastic Binder,South|Georgia|Los Angeles,2046.95,5,0.0,286.57
US-2022-118027,2022-07-15,CUST-030,Ikea Bookcase,North|Indiana|Madison,8200.7,8,0.05,1496.63
EU-2021-118028,2023-10-16,CUST-012,Wooden Bookcase,South|Virginia|San Francisco,4688.64,5,0.1,773.63
US-2020-118029,2023-12-06,CUST-017,Office Desk,West|Washington|Atlanta,7352.45,7,0.0,1470.49
CA-2024-118030,2024-04-14,CUST-021,Wireless Mouse,West|Washington|Boston,343.41,3,0.0,96.15
CA-2023-118031,2023-02-16,CUST-005,Colored Pencils,East|New York|Boston,2662.75,6,0.05,326.19
EU-2022-118032,2022-02-03,CUST-018,Wireless Mouse,West|Oregon|Minneapolis,760.32,6,0.05,199.58
US-2021-118033,2022-07-16,CUST-028,Desk Phone,North|Wisconsin|Portland,6558.55,7,0.1,1606.84
EU-2020-118034,2021-06-01,CUST-001,Samsung Galaxy S22,West|Washington|Cleveland,2102.49,5,0.05,551.9
EU-2024-118035,2021-07-07,CUST-002,Folder Labels,East|Pennsylvania|Chicago,6916.56,7,0.0,968.32
CA-2023-118036,2021-10-05,CUST-003,Desk Phone,West|Oregon|Portland,2782.22,4,0.1,681.64
US-2022-118037,2021-05-29,CUST-015,Sticky Notes,East|Massachusetts|Columbus,4618.8,5,0.0,646.63
EU-2021-118038,2024-06-03,CUST-009,Office Desk,East|Massachusetts|Columbus,1139.49,6,0.15,168.07
US-2020-118039,2023-05-22,CUST-018,Laptop Stand,East|New York|Seattle,2213.72,2,0.0,619.84
US-2024-118040,2022-02-28,CUST-005,Presentation Binder,South|Georgia|Orlando,88.44,1,0.15,7.74
EU-2023-118041,2024-01-02,CUST-001,Desk Phone,South|North Carolina|Madison,931.69,3,0.15,211.96
EU-2022-118042,2024-03-26,CUST-003,Notebooks,West|Washington|Seattle,730.74,6,0.0,102.3
CA-2021-118043,2024-03-29,CUST-013,Name Tags,Central|Texas|Boston,5875.41,8,0.05,719.74
EU-2020-118044,2022-12-11,CUST-017,Printer Paper,West|Washington|Madison,5851.77,8,0.05,716.84
EU-2024-118045,2024-12-05,CUST-001,Conference Chair,North|Colorado|Minneapolis,3178.62,7,0.2,413.22
CA-2023-118046,2021-01-08,CUST-002,Label Holder,East|New York|Orlando,314.14,4,0.2,21.99
CA-2022-118047,2023-05-21,CUST-003,Ikea Bookcase,Central|Ohio|Boston,937.2,5,0.2,121.84
EU-2021-118048,2023-02-03,CUST-021,Laptop Stand,East|New Jersey|Las Vegas,1107.89,7,0.05,290.82
CA-2020-118049,2022-07-01,CUST-008,Desktop PC,North|Wisconsin|Las Vegas,4947.2,8,0.15,1125.49
US-2024-118050,2021-05-09,CUST-024,Laptop Stand,Central|Illinois|Madison,2370.72,4,0.0,663.8
CA-2023-118051,2023-02-19,CUST-019,Acco Binder,South|Virginia|Orlando,1507.31,2,0.05,184.65
CA-2022-118052,2022-11-04,CUST-008,Filing Cabinet,Central|Michigan|Columbus,4815.75,5,0.0,963.15
CA-2021-118053,2024-07-27,CUST-002,Wireless Mouse,North|Minnesota|Indianapolis,246.24,6,0.2,51.71
EU-2020-118054,2022-06-10,CUST-008,Executive Chair,Central|Ohio|Chicago,3615.69,5,0.15,533.31
EU-2024-118055,2024-10-17,CUST-030,Conference Table,South|Georgia|Orlando,665.78,1,0.15,98.2
CA-2023-118056,2022-06-30,CUST-024,Laser Printer,Central|Illinois|Los Angeles,3546.65,5,0.0,993.06
US-2022-118057,2022-09-25,CUST-028,Desk Phone,Central|Michigan|Philadelphia,719.14,1,0.15,163.6
CA-2021-118058,2024-02-02,CUST-029,Folder Labels,West|California|Columbus,1852.62,3,0.0,259.37
CA-2020-118059,2024-05-29,CUST-018,Acco Binder,Central|Ohio|Columbus,3275.82,5,0.1,343.96
US-2024-118060,2024-08-02,CUST-028,Gaming Chair,East|Massachusetts|Portland,5251.56,6,0.0,1050.31
EU-2023-118061,2022-06-05,CUST-021,Google Pixel 6,West|Nevada|Philadelphia,771.1,2,0.1,188.92
EU-2022-118062,2022-04-03,CUST-014,Conference Table,East|Pennsylvania|Las Vegas,562.63,1,0.2,73.14
US-2021-118063,2022-11-08,CUST-023,Storage Shelves,South|Georgia|Minneapolis,2692.73,7,0.15,397.18
CA-2020-118064,2021-06-01,CUST-025,Inkjet Printer,South|Georgia|San Francisco,1910.6,4,0.0,534.97
US-2024-118065,2021-03-21,CUST-018,Storage Shelves,South|North Carolina|Denver,2405.0,5,0.2,312.65
EU-2023-118066,2021-10-02,CUST-011,Ring Binder,West|California|Madison,7322.98,8,0.05,897.07
EU-2022-118067,2023-07-15,CUST-004,Ergonomic Task Chair,West|California|Dallas,6302.49,6,0.05,1150.2
US-2021-118068,2022-01-10,CUST-004,Filing Cabinet,South|Virginia|Portland,214.82,4,0.2,27.93
EU-2020-118069,2021-05-23,CUST-024,Printer Paper,West|Nevada|Atlanta,5980.75,5,0.0,837.31
EU-2024-118070,2023-05-19,CUST-019,Noise Cancelling Headset,East|Massachusetts|Seattle,4471.36,8,0.2,938.99
EU-2023-118071,2024-12-27,CUST-004,Ergonomic Task Chair,West|California|Boston,4265.8,4,0.05,778.51
EU-2022-118072,2022-03-05,CUST-024,Laptop Stand,West|California|Dallas,354.53,8,0.1,86.86
US-2021-118073,2021-11-04,CUST-004,Name Tags,East|New York|Columbus,1131.73,6,0.1,118.83
CA-2020-118074,2021-11-13,CUST-028,Glass Bookcase,South|Florida|Madison,1210.89,2,0.15,178.61
EU-2024-118075,2023-10-20,CUST-024,Office Desk,East|Pennsylvania|Denver,540.43,1,0.2,70.26
CA-2023-118076,2023-02-03,CUST-026,Desk Phone,West|Nevada|Minneapolis,6668.16,6,0.0,1867.08
US-2022-118077,2021-02-24,CUST-022,Metal Cabinet,South|Florida|Chicago,593.21,1,0.0,118.64
CA-2021-118078,2021-10-20,CUST-022,HD Webcam,East|Pennsylvania|Cleveland,5670.84,6,0.15,1290.12
CA-2020-118079,2021-09-17,CUST-023,Inkjet Printer,Central|Michigan|Minneapolis,2070.12,2,0.0,579.63
CA-2024-118080,2024-02-13,CUST-029,Storage Shelves,Central|Michigan|Houston,149.34,1,0.15,22.03
US-2023-118081,2021-04-12,CUST-007,HD Webcam,South|Georgia|Philadelphia,6913.96,7,0.15,1572.93
CA-2022-118082,2022-09-29,CUST-001,Desk Phone,Central|Texas|Madison,1405.3,2,0.0,393.48
CA-2021-118083,2024-03-20,CUST-005,Office Desk,North|Indiana|Madison,2704.76,5,0.2,351.62
US-2020-118084,2021-11-21,CUST-021,Conference Table,East|New Jersey|Seattle,3885.94,7,0.15,573.18
CA-2024-118085,2024-04-21,CUST-001,iPhone 13,West|Oregon|Madison,1162.94,2,0.0,325.62
US-2023-118086,2024-04-25,CUST-020,Filing Cabinet,West|Washington|Philadelphia,1435.08,4,0.0,287.02
CA-2022-118087,2023-11-30,CUST-020,Office Desk,Central|Illinois|Las Vegas,633.4,2,0.0,126.68
US-2021-118088,2021-02-01,CUST-018,Desk Phone,West|Oregon|Portland,2012.72,4,0.0,563.56
US-2020-118089,2024-09-25,CUST-026,Notebooks,North|Indiana|Portland,40.32,5,0.2,2.82
EU-2024-118090,2022-06-29,CUST-006,Wireless Mouse,West|Oregon|New York,1295.86,2,0.2,272.13
CA-2023-118091,2024-11-22,CUST-011,Samsung Galaxy S22,North|Wisconsin|Seattle,4055.07,5,0.05,1064.46
CA-2022-118092,2023-07-21,CUST-017,iPhone 13,North|Colorado|Las Vegas,5074.08,6,0.05,1331.95
CA-2021-118093,2022-12-16,CUST-020,Laptop Stand,East|Massachusetts|Minneapolis,5057.77,8,0.15,1150.64
CA-2020-118094,2022-03-10,CUST-012,Laptop Table,West|Nevada|San Francisco,4494.48,8,0.0,898.9
US-2024-118095,2024-08-04,CUST-008,Filing Cabinet,East|Pennsylvania|Atlanta,1256.7,2,0.2,163.37
CA-2023-118096,2021-03-02,CUST-021,Conference Chair,West|California|Orlando,658.22,2,0.05,120.13
EU-2022-118097,2021-04-28,CUST-009,Ikea Bookcase,North|Minnesota|Las Vegas,2832.77,8,0.1,467.41
US-2021-118098,2021-10-29,CUST-018,Ring Binder,South|Florida|Miami,1579.87,6,0.05,193.53
CA-2020-118099,2021-03-21,CUST-018,iPhone 13,South|Virginia|Columbus,5539.98,6,0.15,1260.35
EU-2024-118100,2024-05-24,CUST-026,Shipping Labels,North|Colorado|Indianapolis,629.42,6,0.1,66.09
CA-2023-118101,2024-02-20,CUST-025,iPhone 13,South|North Carolina|Los Angeles,25.27,3,0.15,5.75
US-2022-118102,2024-05-06,CUST-026,Sticky Notes,South|Florida|Dallas,4237.95,8,0.2,296.66
EU-2021-118103,2024-03-31,CUST-002,Printer Paper,South|Florida|Minneapolis,7067.34,7,0.1,742.07
EU-2020-118104,2024-12-16,CUST-020,Shipping Labels,West|California|San Francisco,2573.12,5,0.15,225.15
CA-2024-118105,2021-08-05,CUST-004,Canvas Pack,South|Virginia|Atlanta,416.02,1,0.2,29.12
US-2023-118106,2023-10-11,CUST-030,Wireless Mouse,Central|Ohio|Dallas,321.8,1,0.05,84.47
CA-2022-118107,2024-08-08,CUST-023,Laptop Table,West|Nevada|Boston,7072.61,7,0.05,1290.75
CA-2021-118108,2022-11-02,CUST-026,Ring Binder,Central|Ohio|San Francisco,4836.38,6,0.15,423.18
EU-2020-118109,2024-08-08,CUST-029,HD Webcam,Central|Illinois|Portland,4265.94,6,0.0,1194.46
US-2024-118110,2024-05-08,CUST-011,Office Desk,North|Indiana|Columbus,1473.88,4,0.0,294.78
EU-2023-118111,2024-06-12,CUST-007,Desktop PC,West|California|Las Vegas,3968.41,7,0.15,902.81
CA-2022-118112,2021-08-26,CUST-012,Sticky Notes,Central|Michigan|Miami,880.15,1,0.2,61.61
EU-2021-118113,2024-08-13,CUST-020,Printer Paper,Central|Texas|Columbus,3562.9,7,0.1,374.1
CA-2020-118114,2024-03-11,CUST-024,Markers,South|North Carolina|Minneapolis,6380.14,7,0.2,446.61
EU-2024-118115,2021-10-13,CUST-010,Canvas Pack,North|Colorado|Madison,5244.57,7,0.15,458.9
US-2023-118116,2022-07-04,CUST-021,Shipping Labels,West|Oregon|Columbus,2111.27,2,0.1,221.68
CA-2022-118117,2023-09-27,CUST-005,Server Rack,North|Indiana|New York,945.76,3,0.1,231.71
CA-2021-118118,2021-06-01,CUST-004,Wooden Bookcase,Central|Ohio|Philadelphia,1102.94,2,0.0,220.59
CA-2020-118119,2021-09-24,CUST-009,Filing Cabinet,South|Florida|Philadelphia,862.14,2,0.15,127.17
US-2024-118120,2021-07-16,CUST-005,Ergonomic Task Chair,South|Florida|Dallas,3783.04,8,0.15,558.0
EU-2023-118121,2022-12-03,CUST-028,iPhone 13,East|Massachusetts|Las Vegas,354.93,1,0.15,80.75
EU-2022-118122,2021-06-27,CUST-002,Wireless Mouse,North|Minnesota|Indianapolis,209.2,5,0.2,43.93
EU-2021-118123,2022-05-29,CUST-030,Sketchbook,West|Washington|Chicago,212.9,2,0.0,29.81
EU-2020-118124,2021-03-22,CUST-007,Server Rack,Central|Michigan|Denver,637.19,1,0.05,167.26
CA-2024-118125,2024-12-22,CUST-029,Ergonomic Task Chair,North|Minnesota|Dallas,825.84,6,0.15,121.81
EU-2023-118126,2023-05-19,CUST-025,Folder Labels,East|New Jersey|Philadelphia,6473.12,7,0.1,679.68
US-2022-118127,2023-08-13,CUST-004,Shipping Labels,South|North Carolina|Philadelphia,692.85,1,0.0,97.0
EU-2021-118128,2023-09-11,CUST-002,Inkjet Printer,Central|Illinois|Indianapolis,3954.8,8,0.0,1107.34
CA-2020-118129,2023-03-21,CUST-009,Laser Printer,North|Colorado|Portland,1075.3,1,0.05,282.27
US-2024-118130,2021-03-30,CUST-018,Sticky Notes,West|California|Dallas,2216.7,7,0.2,155.17
US-2023-118131,2024-09-26,CUST-023,Executive Chair,North|Indiana|San Francisco,518.28,3,0.0,103.66
US-2022-118132,2021-05-16,CUST-002,Ergonomic Task Chair,North|Wisconsin|Las Vegas,8540.56,8,0.0,1708.11
US-2021-118133,2021-02-28,CUST-009,Conference Chair,North|Colorado|Madison,2923.44,3,0.05,533.53
US-2020-118134,2022-05-09,CUST-010,Presentation Binder,North|Minnesota|Chicago,2068.29,4,0.2,144.78
CA-2024-118135,2023-01-28,CUST-029,Inkjet Printer,East|New York|Atlanta,4122.77,8,0.15,937.93
US-2023-118136,2021-09-10,CUST-001,Name Tags,East|Massachusetts|Seattle,1703.04,4,0.0,238.43
US-2022-118137,2023-04-07,CUST-013,Sketchbook,West|Oregon|Cleveland,420.99,8,0.2,29.47
EU-2021-118138,2024-02-09,CUST-004,Laptop Stand,South|Georgia|Minneapolis,2475.72,3,0.2,519.9
US-2020-118139,2022-09-02,CUST-022,Wireless Mouse,South|Florida|Las Vegas,2689.47,7,0.0,753.05
EU-2024-118140,2022-10-08,CUST-019,Desktop PC,Central|Illinois|Cleveland,2164.03,8,0.1,530.19
EU-2023-118141,2024-02-16,CUST-003,iPhone 13,South|Virginia|Chicago,659.18,6,0.1,161.5
EU-2022-118142,2023-07-08,CUST-011,Laptop Table,South|Virginia|Miami,565.34,6,0.2,73.49
CA-2021-118143,2021-09-04,CUST-023,Filing Cabinet,South|North Carolina|Cleveland,2050.52,4,0.1,338.34
EU-2020-118144,2023-03-21,CUST-022,Name Tags,West|Nevada|Madison,578.01,1,0.2,40.46
US-2024-118145,2022-04-19,CUST-030,Inkjet Printer,South|Virginia|Portland,3223.38,3,0.0,902.55
CA-2023-118146,2021-08-17,CUST-013,HD Webcam,East|Massachusetts|Portland,2544.4,7,0.15,578.85
CA-2022-118147,2022-01-30,CUST-001,Conference Table,West|Nevada|Houston,1027.18,2,0.2,133.53
US-2021-118148,2023-07-13,CUST-029,Name Tags,West|California|Orlando,6252.79,7,0.2,437.7
EU-2020-118149,2024-08-08,CUST-011,Name Tags,Central|Illinois|Boston,6045.54,7,0.1,634.78
US-2024-118150,2024-09-18,CUST-030,Bookshelf,West|California|Denver,1583.64,6,0.0,316.73
US-2023-118151,2024-01-21,CUST-018,Conference Table,East|Pennsylvania|San Francisco,2397.76,6,0.05,437.59
US-2022-118152,2023-03-25,CUST-021,Laser Printer,East|Pennsylvania|Seattle,3264.88,4,0.05,857.03
US-2021-118153,2021-11-11,CUST-009,Printer Paper,North|Colorado|Las Vegas,982.34,1,0.1,103.15
US-2020-118154,2021-01-07,CUST-016,Markers,East|Massachusetts|Los Angeles,5729.11,8,0.05,701.82
CA-2024-118155,2023-08-11,CUST-003,Plastic Binder,Central|Ohio|Los Angeles,2787.96,4,0.0,390.31
CA-2023-118156,2022-11-23,CUST-003,Printer Paper,Central|Michigan|Dallas,8359.06,8,0.1,877.7
EU-2022-118157,2024-08-19,CUST-001,Noise Cancelling Headset,West|Washington|Miami,2195.12,8,0.0,614.63
EU-2021-118158,2023-02-13,CUST-029,Markers,South|Virginia|Boston,6651.01,8,0.15,581.96
US-2020-118159,2022-08-13,CUST-014,Bookshelf,Central|Illinois|Portland,1048.25,1,0.05,191.31
US-2024-118160,2023-04-14,CUST-001,Ergonomic Task Chair,Central|Illinois|Houston,4121.71,8,0.1,680.08
US-2023-118161,2023-04-04,CUST-018,Notebooks,West|California|Minneapolis,2463.1,5,0.0,344.83
US-2022-118162,2024-02-11,CUST-011,Server Rack,South|Florida|Houston,1851.5,2,0.15,421.22
EU-2021-118163,2022-08-10,CUST-026,Storage Shelves,North|Minnesota|Portland,692.44,1,0.2,90.02
CA-2020-118164,2024-03-06,CUST-019,Laptop Table,North|Indiana|San Francisco,199.63,2,0.2,25.95
CA-2024-118165,2022-08-13,CUST-019,Printer Paper,East|New Jersey|Las Vegas,658.69,2,0.2,46.11
US-2023-118166,2023-11-09,CUST-003,Wooden Bookcase,North|Colorado|Chicago,2798.32,6,0.15,412.75
EU-2022-118167,2021-02-19,CUST-008,Label Holder,South|Georgia|Boston,345.24,7,0.0,48.33
EU-2021-118168,2022-04-18,CUST-003,Metal Cabinet,North|Minnesota|Houston,311.94,4,0.05,56.93
